Unnamed: 0,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design,bws_score,coal_price,avg_max_temp
269,HARDUAGANJ TPS9,HARDUAGANJ TPS,Uttar Pradesh,NR,STATE SECTOR, 5-10 years,8.00821355236139,250.0,4.38174168705969,0.730290281176615,0.4925,0.25,12.533095683365644,1143644.9811071148,14.198652914271046,2.955,Contracted,0.0,0.0,3084.7571609507186,3006.150542353828,0.2787901786521662,1094603.8104477914,Operational,1098078.5658468965,N,1143644.9811071148,0.0865822913748758,0.3793812354784421,2.9449485188318927,0.056435721841273,470.99613472917935,318.50381198985554,0.968635156114826,Retendering to be done,N,N,338.7798793335914,234.4437062749732,182.5725702941537,Tender specification made,465.70466551186905,183.5053549822508,282.1993105296184,1350147.9527734085,8025075.874057651,2855771.663220187,259823.33604753687,1072527.4454719168,1,0.5913331785557139,2.04,44.53
270,PARICHHA TPS5,PARICHHA TPS,Uttar Pradesh,NR,STATE SECTOR, 5-10 years,8.00821355236139,250.0,2.6389057391811,0.43981762319685,0.4925,0.25,8.491662451095781,774864.19866249,14.198652914271046,2.955,Contracted,0.0,0.0,3084.7571609507186,3102.172437469388,0.2787901786521662,678578.7966671088,Operational,1100835.4341536888,N,774864.1986624899,0.105278486549942,0.2778200023689424,2.765580493175204,0.0133142512454754,266.380877599668,298.0960653034655,0.8406114853650929,Retendering to be done,N,N,210.02013756847015,233.85657907729785,109.95440579921252,Tender specification made,251.1759170072452,113.40388716426108,137.77202984298415,839099.9165396575,4194317.915417746,1719889.6626239775,156478.7113521337,785409.3707771045,1,0.5913331785557139,2.04,44.53
271,SANTALDIH TPS6,SANTALDIH TPS,West Bengal,ER,STATE SECTOR, 5-10 years,8.59411362080766,250.0,5.04548585165174,0.8409143086086233,0.4925,0.25,14.09079934890344,1285785.4405874389,14.217211298939082,2.955,Contracted,0.0006099634761263,784.282156893428,3089.371271783473,2974.19553568955,0.2783737933523049,1266219.676645105,Operational,1081424.800695201,N,1285785.4405874389,0.0853834802465845,0.4308011415489279,2.0377510517443755,0.119504028952155,375.2727096779115,221.06004717648335,0.4900660516667423,BID opened,N,N,392.05996340223606,238.51053901134267,210.22857715215585,Bid opened,268.4231652279377,218.77938302491256,49.643782203025175,1538141.8032751577,4675195.321556321,3288362.608155986,321070.0688954826,1217893.7824090477,1,0.0774651127780802,1.99,38.17
272,HARDUAGANJ TPS8,HARDUAGANJ TPS,Uttar Pradesh,NR,STATE SECTOR, 5-10 years,8.67351129363449,250.0,4.17785690855801,0.6963094847596684,0.4925,0.25,12.081383974532566,1102426.287676097,14.219726220225873,2.955,Contracted,0.0,0.0,3089.840392958932,3022.466847010547,0.2783315286963531,1049335.983895433,Operational,1098078.5658468965,N,1102426.287676097,0.0865822913748758,0.3617284241793077,2.951547137184463,0.048262782717323,450.0866683277565,319.0913364276664,0.968635156114826,Retendering to be done,N,N,324.7694870156364,234.83003547033,174.0773711899171,Tender specification made,446.4452423107099,175.91640955608122,270.5288327546287,1294311.9847612325,7651664.8119967645,2722891.0840827776,268314.56428965216,1022622.1712055668,1,0.5913331785557139,2.04,44.53
273,MUZAFFARPUR TPS4,MUZAFFARPUR TPS,Bihar,ER,CENTRAL SECTOR, 0-5 years,3.17590691307323,195.0,2.9214107835867,0.6242330734159615,0.4925,0.25,11.19086112182989,796509.5403462424,14.332024101471594,2.3049,Contracted,0.0,0.0,3098.751569777892,3055.2044096190893,0.2775311220129989,705187.5156866735,Operational,900856.799508545,N,796509.5403462425,0.0945996887429773,0.2763645508176792,2.503448068141687,0.0367784928779263,266.94640665827217,210.9877231892367,0.7219028768237415,NIT issued,N,N,218.25553610502544,174.65105604758972,121.72544931611247,NIT issued,235.18224793922911,146.84500838949046,88.33723954973864,914864.4786030916,3987618.009970722,1904010.4890325384,68699.90398521147,781294.7452018152,1,0.1861689550136247,1.87,39.89
274,RAICHUR TPS8,RAICHUR TPS,Karnataka,SR,STATE SECTOR, 5-10 years,9.92470910335386,250.0,4.22819749098247,0.7046995818304117,0.4925,0.25,12.2377496027298,1116694.6512490942,14.259357910848731,2.955,Contracted,0.0,0.0,3099.400216118412,3029.2531457132345,0.2774730399538515,1173905.8775561296,Operational,995612.6999244256,N,1116694.6512490942,0.0924078857407451,0.3907187906360135,3.1155082303754487,0.047605081377865,480.8139190225179,336.8064324414582,1.041373088663174,Bid opened,Y,N,363.3238691036221,259.79945931672546,176.17489545760293,Bid Awarded,486.84425171356537,185.61822740558017,301.22602430798514,1312848.756401184,8325374.200350064,2755700.2314641336,310719.69929411734,1104579.212754798,1,0.3312441565152224,3.46,38.27
275,AMARKANTAK TPS3,AMARKANTAK TPS,Madhya Pradesh,WR,STATE SECTOR, 10-15 years,11.9233401779603,210.0,4.59508465014036,0.9117231448691192,0.8,0.15,15.418662881644408,1181840.5098780438,14.559890250136892,4.032,Contracted,0.0,0.0,3050.0498787932925,3013.117424726134,0.2819626019821834,999405.1344239,Relegated,1061891.5286584229,Pithead plant,1181840.5098780438,0.0941484290180874,0.4326200010158428,2.209876702857769,0.0370486529484252,370.6418238341652,0.0,0.5401140495141559,Feasbility Study completed,N,N,309.3158891041971,0.0,191.461860422515,Unknown,272.9530252279798,223.99495783954396,48.95806738843589,1419166.7868115243,4692682.148663979,2994816.552678754,405683.354391525,1223035.7781518323,1,0.480175605372469,1.72,44.63
276,ANPARA TPS1,ANPARA TPS,Uttar Pradesh,NR,STATE SECTOR, 30-35 years,34.17659137577,210.0,4.06437628691491,0.806423866451371,0.6,0.25,14.629564462925371,1121356.11608323,15.235852281827514,3.024,Contracted,0.0,0.0,3286.190907940452,3217.953122698982,0.2617011683411254,1063418.6735862377,Relegated,942717.3479499882,Pithead plant,1121356.11608323,0.0932557702539878,0.3790265412382928,2.0933693468299657,0.0722622302853375,310.5507867548747,0.0,0.381580092474563,Bid Opened,N,Y,329.1280794749406,0.0,169.3490119547879,Bid opened,182.15965517484875,180.13216583949608,2.0274893353526693,1340594.6673409066,2932390.2448767982,2648930.8265509275,1028533.3832829242,1071524.7092484685,1,0.5913331785557139,2.04,44.53
277,ANPARA TPS2,ANPARA TPS,Uttar Pradesh,NR,STATE SECTOR, 30-35 years,33.2539356605065,210.0,3.89060373321327,0.7719451851613631,0.6,0.25,14.120627106752137,1082346.0677325511,15.206627162046544,3.024,Contracted,0.0,0.0,3279.1413228097194,3222.301196616705,0.2622637804652812,1019327.6193857368,Relegated,942717.3479499882,Pithead plant,1082346.0677325511,0.0932557702539878,0.3628212478938439,2.086983220162864,0.0603765614273204,296.3663018244468,0.0,0.381580092474563,Bid Opened,N,Y,315.4818981998855,0.0,162.10848888388625,Bid opened,174.60702192798908,172.6635955721537,1.9434263558353897,1285011.4491721904,2807015.794941502,2535675.694197483,957978.5585515352,1025711.631930804,1,0.5913331785557139,2.04,44.53
278,ANPARA TPS3,ANPARA TPS,Uttar Pradesh,NR,STATE SECTOR, 30-35 years,32.1752224503764,210.0,4.1734557606335,0.8280666191733135,0.6,0.25,14.867293213659734,1139578.0248270186,15.172458921115672,3.024,Contracted,0.0,0.0,3270.8993746153315,3195.507118635266,0.2629246276037271,1084341.960165923,Relegated,942717.3479499882,Pithead plant,1139578.0248270186,0.0932557702539878,0.3891988315788195,2.0762494952053583,0.0804969635145206,316.2774426941177,0.0,0.381580092474563,Bid Opened,N,Y,335.6038366713531,0.0,173.89399002639584,Bid opened,185.74373617995903,183.67635499254985,2.067381187409186,1366971.5282224051,3011089.548796683,2720022.66453044,994290.0877940723,1100282.2216219124,1,0.5913331785557139,2.04,44.53
279,BAKRESWAR TPS1,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 10-15 years,10.924024640657,210.0,3.97062562259824,0.7878225441663175,0.8,0.15,13.663143334242037,1047279.936569652,14.52823693049281,4.032,Contracted,0.0006767508995953,708.7476392016238,3042.5671487359705,3046.592664923858,0.282656046016038,794473.0713373661,Relegated,1167095.2747229692,N,1047279.936569652,0.0982627508494064,0.3901645962696402,2.5267421912839327,0.0035317743198425,366.1952759540383,0.0,0.7036452491770259,BID opened,Y,N,246.00425983303512,0.0,165.44273427492666,Bid opened,310.6847648487916,266.1126223750019,44.57214247378967,1239930.086939069,5282686.627894091,2587829.440461856,321171.7582912758,1103012.4808965088,1,0.0774651127780802,1.99,38.17
280,BAKRESWAR TPS2,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 20-25 years,20.8432580424366,210.0,4.00643066599572,0.7949267194435952,0.7,0.25,14.04726787412875,1076723.0825519683,14.813518948494178,3.528,Contracted,0.0006767508995953,728.6733147320724,3151.4125385539032,3120.0324989953706,0.2728935007647809,820961.1347711559,Relegated,1167095.2747229692,N,1076723.0825519687,0.0982627508494064,0.3936828983281589,2.607716737999739,0.0266762863960504,381.3387252183656,0.0,0.7036452491770259,BID opened,Y,N,254.2061444211068,0.0,166.93461108315498,Bid opened,321.0431244409852,274.9849281538947,46.05819628709043,1281269.872995027,5330323.157233582,2611165.1447633817,618328.0864904535,1112958.875621232,1,0.0774651127780802,1.99,38.17
281,BAKRESWAR TPS3,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 15-20 years,20.0082135523613,210.0,3.73645356950631,0.741359835219506,0.75,0.25,13.275525709630596,1017569.0456431851,14.787068914271044,3.78,Contracted,0.0006767508995953,688.6407670393595,3128.503790230837,3131.3599798705222,0.2748917877886109,768419.602431371,Relegated,1167095.2747229692,N,1017569.0456431851,0.0982627508494064,0.3671542061607739,2.60269471786268,0.0024327423078036,354.95695086460285,0.0,0.7036452491770259,BID opened,Y,N,237.93694507368983,0.0,155.68556539609625,Bid opened,300.49635676728326,257.38588614860083,43.1104706186824,1199268.5703551332,4971134.320757727,2435209.326977536,553558.6499332825,1037961.095601579,1,0.0774651127780802,1.99,38.17
282,BAKRESWAR TPS4,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 15-20 years,19.1759069130732,210.0,4.00905971838197,0.7954483568218194,0.75,0.25,14.001712224440611,1073231.2420033729,14.760705601471592,3.78,Contracted,0.0006767508995953,726.3102084995669,3122.1445205580108,3107.1206027053936,0.2754516949286816,818100.1733051889,Relegated,1167095.2747229692,N,1073231.242003373,0.0982627508494064,0.393941236247759,2.5940473671926454,0.0128391891633844,379.5887144696195,0.0,0.7036452491770259,BID opened,Y,N,253.3202632839888,0.0,167.04415493258207,Bid opened,319.9243236000716,274.0266351850207,45.89768841505085,1276804.7849672425,5333820.958639444,2612878.6125672795,569238.3822698252,1113689.2082868095,1,0.0774651127780802,1.99,38.17
283,BAKRESWAR TPS5,BAKRESWAR TPS,West Bengal,ER,STATE SECTOR, 10-15 years,12.4243668720054,210.0,3.76882644472694,0.7477830247474087,0.8,0.15,13.15358482888889,1008222.2771343334,14.57576027067077,4.032,Contracted,0.0006767508995953,682.315333042685,3054.0305690672503,3071.29199723687,0.2815950857566752,760209.1545895755,Relegated,1167095.2747229692,N,1008222.2771343336,0.0982627508494064,0.3703352539328576,2.5403831568980357,0.0150629418639858,349.4606075831521,0.0,0.7036452491770259,BID opened,Y,N,235.3946246136412,0.0,157.03443519695583,Bid opened,297.28559840547047,254.6357566792968,42.64984172617367,1186454.5661131148,5014204.549807073,2456308.137978893,346717.80372482224,1046954.0576193614,1,0.0774651127780802,1.99,38.17
284,BANDEL TPS1,BANDEL TPS,West Bengal,ER,STATE SECTOR, 45+ years,54.6721423682409,60.0,0.519297470734678,0.3606232435657486,0.55,0.25,9.85738823421736,215876.80232936016,16.66623385951403,0.7920000000000001,Contracted,0.0,0.0,3598.177828633812,3660.78033026039,0.2390098658149234,151297.39905152546,Relegated,275170.9158622636,N,215876.8023293601,0.1207682612530637,0.0627146526137407,3.262413003705477,0.0425387817215422,61.8369429780405,0.0,0.8067106801261069,Unknown,Y,N,46.826545006447134,0.0,21.63739461394492,Unknown,55.97583074574776,36.7886575492108,19.187173196536968,194855.98155799668,792092.9762802294,338448.7511177666,210221.9388345372,177297.08238376022,1,0.0774651127780802,1.99,38.17
285,BANDEL TPS2,BANDEL TPS,West Bengal,ER,STATE SECTOR, 45+ years,54.5900068446269,60.0,0.535321264897505,0.3717508784010451,0.55,0.25,10.009608713260818,219210.4308204119,16.663632216803556,0.7920000000000001,Contracted,0.0,0.0,3597.550269126625,3656.4742951525377,0.2390515588844799,155782.47724915895,Relegated,275170.9158622636,N,219210.43082041183,0.1207682612530637,0.0646498183734624,3.261363462622322,0.0400521201599273,63.724518314704326,0.0,0.8067106801261069,Unknown,Y,N,48.2146767086147,0.0,22.30505270406271,Unknown,57.63518496892696,37.87922491473424,19.755960054192723,200632.31558649265,816534.3331614382,348892.15480872703,216383.12157155224,182767.8811337866,1,0.0774651127780802,1.99,38.17
286,BANDEL TPS5,BANDEL TPS,West Bengal,ER,STATE SECTOR, 35-40 years,37.5906913073237,210.0,2.4340535206667,0.4829471271164087,0.55,0.25,10.237077160868209,784671.9643805482,15.343993897159477,2.772,Contracted,0.0,0.0,3328.805024789185,3350.970773441761,0.2583509678685564,649145.945572872,Relegated,963098.2055179224,N,784671.9643805481,0.1207682612530637,0.2939564114878155,3.013892919751006,0.0163037266468687,267.7631485364817,0.0,0.8067106801261069,Unknown,Y,N,200.91067015480388,0.0,101.41889669444583,Unknown,240.16595001941053,157.842818454573,82.32313156483752,836035.3263965811,3712701.8833398446,1586378.5607466374,677495.1233499032,831027.7093581598,1,0.0774651127780802,1.99,38.17
287,BARAUNI TPS7,BARAUNI TPS,Bihar,ER,CENTRAL SECTOR, 0-5 years,3.49623545516769,110.0,0.150129217649239,0.056867127897439,0.85,0.15,3.778656118617875,151713.04316250767,14.813751708042435,2.244,Not contracted,0.0,0.0,3061.70794335592,3323.8948286463105,0.2808889730538305,31628.876891288743,Relegated,633452.8201968815,N,151713.04316250767,0.09,0.0135116295884315,2.607010667311433,0.2229463955103816,14.28567922386404,0.0,0.7406739063126676,Unknown,Y,N,9.789137397853867,0.0,6.255384068718292,Unknown,13.49063538232813,10.44524897085039,3.0453864114777365,51148.90734273475,210249.23030954011,97845.7417629768,3886.526484574945,38197.97135819777,1,0.1861689550136247,1.87,39.89
288,BARKHERA TPS1,BARKHERA TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.50650239561943,45.0,0.179276400409626,0.16599666704595,0.85,0.15,4.904470740991663,80555.93192078806,14.421214313381244,0.918,Contracted,0.0,0.0,3160.162322794319,3386.2741253729387,0.272137919560904,51699.45126900303,Relegated,0.0,N,0.0,0.1010632986823529,0.0181182644012951,2.8201778113231715,0.1777374889068465,18.45408341831272,0.0,0.7931784546227773,Unknown,N,N,16.00098016775644,0.0,7.46985001706775,Unknown,17.575553423621812,8.335158348588726,9.240395075033089,62225.601189704284,268866.1824193946,116842.22867037109,11291.974526845615,51221.13066609499,1,0.5913331785557139,2.04,44.53
289,BARKHERA TPS2,BARKHERA TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.33949349760438,45.0,0.151387685611879,0.140173782973962,0.85,0.15,4.539899201188245,74567.84437951693,14.41592430653662,0.918,Contracted,0.0,0.0,3158.8862851297054,3393.534389483463,0.2722478501516201,43750.54848411133,Relegated,0.0,N,0.0,0.1010632986823529,0.0152997388878234,2.819685371009148,0.1844797485950901,15.580595950182277,0.0,0.7931784546227773,Unknown,N,N,13.540794755832458,0.0,6.307820233828292,Unknown,14.873273957866576,7.053609670927337,7.819664286939241,52658.28001999278,227040.6422862779,98665.94007758568,9348.156221143545,43253.03502438802,1,0.5913331785557139,2.04,44.53
290,BELA TPS1,BELA TPS,Maharashtra,WR,PVT SECTOR, 5-10 years,7.17590691307323,270.0,0.185912007168458,0.0286901245630336,0.85,0.15,1.7801595115544504,175434.71986369108,13.207290201471594,5.508,Not contracted,0.28,49121.7215618335,3004.831409277892,3276.3328003729403,0.2862057409758877,51872.376710278506,Relegated,0.0,N,0.0,0.0944484367883026,0.0175590984572365,2.4273342273167904,0.2479560895011297,16.471376106824433,0.0,0.6780970475273302,Unknown,N,N,19.156883698119533,0.0,7.746333632019083,Unknown,15.075793055356428,13.625597579215496,1.4501954761409286,62433.73472459178,238364.4262847144,121166.9422439959,9878.24909788817,49640.34393893992,1,0.3002767882898282,2.38,42.66
291,BHILAI TPS1,BHILAI TPS,Chhattisgarh,WR,CENTRAL SECTOR, 10-15 years,12.0903490759753,250.0,4.44306157123435,0.7405102618723917,0.8,0.15,12.833500683490664,1171056.937368523,14.356864256981517,4.8,Contracted,0.0,0.0,3014.296224457905,3033.961818578434,0.2853070620670878,991008.1641341188,Relegated,1241218.0527849393,N,1171056.937368523,0.0806344825707708,0.3582639708265577,2.802615096916352,0.0155552112534613,454.504987416565,0.0,0.8847570139567432,Bid Awarded,N,N,306.7170267995098,0.0,185.1275654680979,Bid Awarded,435.3207025231928,281.0639175464821,154.25678497671072,1381708.1143836074,7432732.347900023,2895736.499151774,397756.15542496217,1012828.009141395,1,0.1399765094174352,1.59,43.4
292,BHILAI TPS2,BHILAI TPS,Chhattisgarh,WR,CENTRAL SECTOR, 10-15 years,10.8418891170431,250.0,4.57049277196543,0.7617487953275717,0.8,0.15,13.089453801813445,1194412.6594154767,14.31731928778234,4.8,Contracted,0.0,0.0,3004.757319948665,3017.402066578675,0.2862127980487598,1013867.027862454,Relegated,1241218.0527849393,N,1194412.6594154767,0.0806344825707708,0.3685393197608804,2.7916735005704627,0.0100410194108734,465.7153097956327,0.0,0.8847570139567432,Bid Awarded,N,N,313.79184512342954,0.0,190.4371988318929,Bid Awarded,445.3619281934125,287.54701427834465,157.8149139150678,1413578.9693796672,7645910.129170902,2978788.955925452,366913.52873612905,1041876.8726940784,1,0.1399765094174352,1.59,43.4
293,BHUSAWAL TPS3,BHUSAWAL TPS,Maharashtra,WR,STATE SECTOR, 35-40 years,37.6728268309377,210.0,0.602077712449458,0.1194598635812416,0.55,0.25,5.182371459834841,397228.77239634056,15.34659553986995,2.772,Contracted,0.0385577428990715,15316.244878171923,3338.125643356328,3480.4498129004405,0.2576296077146187,176954.16028301386,Relegated,907693.6730297524,N,397228.77239634056,0.0681241708676041,0.0410160449584831,2.7004045451686656,0.1168374654586015,59.34364878037932,0.0,0.7122837681547386,Feasiblity Study Carried Out,N,Y,56.22469537204824,0.0,25.08657135206075,Feasiblity Study Carried Ou,54.47959102087136,32.38756020213595,22.092030818735417,214788.87931873972,810863.4908916369,392400.2355838033,167948.64242137838,115954.16380360992,1,0.3002767882898282,2.38,42.66
294,BOKARO B TPS3,BOKARO B TPS,Jharkhand,ER,CENTRAL SECTOR, 25-30 years,26.757015742642,210.0,1.09249490527393,0.2167648621575257,0.65,0.25,6.190446780304488,474497.745710339,15.000837223648183,3.276,Not contracted,0.0,0.0,3212.972805791239,3356.187865189991,0.2676648860674727,312252.828397042,Relegated,0.0,N,0.0,0.1755127534716169,0.1917467889783407,2.477920026985399,0.1281249476400445,98.80969768825922,0.0,0.4835355003935497,Unknown,Y,N,96.64225038888448,0.0,45.5206210530804,Unknown,64.71231142147434,52.66057556811159,12.051735853362734,375828.3597458808,998826.2177766718,712026.4532953996,216447.6285710696,542076.6093004844,1,0.0886061744895819,1.59,41.34
295,BUDGE BUDGE TPS1,BUDGE BUDGE TPS,West Bengal,ER,PVT SECTOR, 20-25 years,22.6721423682409,250.0,5.41196747355968,0.9019945789266134,0.7,0.25,14.49679793449368,1322832.8115225483,13.773381759514027,4.2,Contracted,0.0,0.0,3128.2039276338123,3061.430337284547,0.2749181382974952,1157521.4392305168,Relegated,1306120.929803885,N,1322832.811522548,0.08005338213641,0.4332463002706946,2.6292689209983218,0.0562991735637281,519.3774026084759,0.0,0.7510179632335624,Feasibility Study completed,N,N,358.25288544184497,0.0,225.49864473165331,NIT issued,454.17450191321706,324.2952881438803,129.8792137693368,1698257.0443151628,7685066.871918887,3527214.623103943,908538.79222771,1224806.3537024655,1,0.0774651127780802,1.99,38.17
296,BUDGE BUDGE TPS2,BUDGE BUDGE TPS,West Bengal,ER,PVT SECTOR, 20-25 years,21.1772758384668,250.0,5.01276575667849,0.8354609594464149,0.7,0.25,13.523745829249238,1234041.806918993,13.726031862183437,4.2,Contracted,0.0,0.0,3116.782344603012,3072.002852685659,0.2759255876462362,1075842.0370646366,Relegated,1306120.929803885,N,1234041.806918993,0.08005338213641,0.4012888526796937,2.619283864607224,0.037899099690139,479.2397609186111,0.0,0.7510179632335624,Feasibility Study completed,N,N,332.97311047150504,0.0,208.86523986160373,NIT issued,422.1261090817905,301.4116988097489,120.71441027204165,1578421.1471970335,7118195.044879081,3267037.4989377875,786037.4565108708,1134461.2432350118,1,0.0774651127780802,1.99,38.17
297,BUDGE BUDGE TPS3,BUDGE BUDGE TPS,West Bengal,ER,PVT SECTOR, 10-15 years,10.6721423682409,250.0,5.60034315016343,0.9333905250272384,0.8,0.15,14.582428851375504,1330646.6326880148,13.42219145951403,4.8,Contracted,0.0,0.0,3003.460363633812,2959.365297706928,0.2863363906555795,1157877.7260237108,Relegated,1306120.929803885,N,1330646.6326880148,0.08005338213641,0.4483264102950594,2.529953254441616,0.0386375694407979,517.154132824221,0.0,0.7510179632335624,Feasibility Study completed,N,N,358.3631562043385,0.0,233.3476312568096,NIT issued,454.3142974896556,324.3951067082237,129.9191907814319,1698779.7703190462,7952562.875694863,3649987.24588854,442549.6340979896,1267438.488266186,1,0.0774651127780802,1.99,38.17
298,CHAKABURA TPP2,CHAKABURA TPP,Chhattisgarh,WR,PVT SECTOR, 5-10 years,6.17659137577002,30.0,0.647265726041394,0.8989801750574917,0.85,0.15,15.107008751454917,165421.7458284313,14.425532881827516,0.612,Not contracted,0.28,46318.08883196078,3219.374253940451,3203.1828186954863,0.2671326575179561,176565.16921768137,Relegated,0.0,N,0.0,0.0713502814145122,0.046182591703022,2.4919268800699554,0.0144039747605369,58.87226843637491,0.0,0.6782734077859571,Unknown,N,N,65.20692951344347,0.0,26.96940525172475,Unknown,51.32890413664958,46.39138978493902,4.937514351710552,212514.32141059093,830098.3483751797,421851.2297202593,29602.42020116692,130560.2187784782,1,0.1399765094174352,1.59,43.4
299,CHANDRAPUR STPS3,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 30-35 years,35.0088980150581,210.0,2.0496953484756,0.406685585015,0.6,0.25,9.094249144616164,697074.196934829,15.262215594626964,3.024,Contracted,0.0332788475094131,23197.82590254077,3300.053080145821,3363.957258284711,0.2606018688529697,601827.0713264365,Relegated,878173.2917768366,N,697074.196934829,0.0709607453193296,0.1454479096053916,2.4356816074044927,0.0581622282479967,182.2227920288565,0.0,0.5847830154075017,Feasiblity Study Carried Out,N,Y,190.54348315641235,0.0,85.40397285315001,Feasiblity Study Carried Ou,147.17274813656712,104.08090526174009,43.09184287482704,706746.4733396327,2266346.002392111,1335875.6203492074,531328.9671731126,411187.6401624648,1,0.3002767882898282,2.38,42.66
300,CHANDRAPUR STPS4,CHANDRAPUR STPS,Maharashtra,WR,STATE SECTOR, 30-35 years,34.17659137577,210.0,2.27010401416035,0.4504174631270536,0.6,0.25,9.67634057155315,741691.504809549,15.235852281827514,3.024,Contracted,0.0332788475094131,24682.638487584118,3293.6938104729948,3343.141489186129,0.2611050235651682,662418.4933021431,Relegated,878173.2917768366,N,741691.504809549,0.0709607453193296,0.1610882727972204,2.4273851765612786,0.0451585004842618,201.13021441271576,0.0,0.5847830154075017,Feasiblity Study Carried Out,N,Y,209.72723400897056,0.0,94.58766725668126,Feasiblity Study Carried Ou,161.9899714063895,114.55967956550845,47.43029184088105,777901.0887370128,2510051.633445388,1479525.535552916,574473.8176938817,455403.6350817452,1,0.3002767882898282,2.38,42.66
301,CHANDRAPURA(DVC)7,CHANDRAPURA(DVC),Jharkhand,ER,CENTRAL SECTOR, 10-15 years,10.5051334702258,250.0,4.99122167573118,0.83187027928853,0.8,0.15,14.054408309494503,1282464.7582413736,14.306652552669402,4.8,Contracted,0.0,0.0,3002.1843259691987,2991.648929500454,0.2864580940486941,1246982.3595382432,Relegated,1092672.592186856,N,1282464.7582413738,0.0914595614771709,0.4564949456977237,2.044751116565085,0.0114220150702028,372.51192244834425,0.0,0.4762535856770253,NIT issued,N,N,385.94104027708624,0.0,207.9675698221325,Bid opened,259.5664809494053,211.22596279954573,48.34051814985954,1530528.2557678162,4494560.859222066,3252996.284216904,388243.47965897055,1290531.2972650758,1,0.0886061744895819,1.59,41.34
302,CHANDRAPURA(DVC)8,CHANDRAPURA(DVC),Jharkhand,ER,CENTRAL SECTOR, 10-15 years,10.17659137577,250.0,4.79891414372344,0.7998190239539067,0.8,0.15,13.598063007805404,1240823.2494622432,14.296245981827514,4.8,Contracted,0.0,0.0,2999.6740879404515,2999.73391340918,0.286697812758208,1202177.3371779649,Relegated,1092672.592186856,N,1240823.2494622434,0.0914595614771709,0.4389065831515389,2.043147137477332,6.49110696265754e-05,357.878400894803,0.0,0.4762535856770253,NIT issued,N,N,372.0738858565801,0.0,199.95475598847668,Bid opened,250.240060335706,203.636453682665,46.603606653041,1475535.214207783,4321389.246649086,3127661.100229818,361610.5179790634,1240808.222459059,1,0.0886061744895819,1.59,41.34
303,CHHABRA TPS1,CHHABRA TPS,Rajasthan,NR,STATE SECTOR, 10-15 years,10.5900068446269,250.0,5.13106636611083,0.8551777276851383,0.8,0.15,14.38138019540519,1312300.9428307237,14.309340916803556,4.8,Contracted,0.0,0.0,3002.832804126625,2984.5926364724755,0.2863962318575147,1261228.2482692937,Relegated,1107979.8925798382,N,1312300.9428307237,0.0911624483477727,0.4677605725695726,2.7129920445610614,0.0149043350434022,508.09979144513335,0.0,0.8301678091452557,Tender specification made,N,N,390.3501428393464,0.0,213.79443192128457,Tender specification made,464.03575860284417,213.6390695609482,250.396689041896,1569699.6465884617,8054074.996062757,3344139.152181354,402345.9278620975,1322379.7201193748,1,0.7332776481482451,2.8,45.46
304,CHHABRA TPS2,CHHABRA TPS,Rajasthan,NR,STATE SECTOR, 5-10 years,10.0095824777549,250.0,4.82731443812804,0.8045524063546733,0.85,0.15,13.658629970317362,1246349.9847914593,14.290955974982886,5.1,Contracted,0.0,0.0,2981.869490275838,2996.8931558442864,0.2884096714509278,1191455.5443720515,Relegated,1107979.8925798382,N,1246349.9847914593,0.0783697313541692,0.3783153356781968,2.673789521751704,0.01245606855148,471.11363084466245,0.0,0.8301678091452557,Tender specification made,N,N,368.75549098315,0.0,201.13810158866832,Tender specification made,438.3647275050573,201.8202924586964,236.54443504636097,1482861.924075259,7577285.059310027,3146170.8075061026,357781.0122163628,1069514.0998370324,1,0.7332776481482451,2.8,45.46
